"Measure code","SEX","COUNTRY_REGION","YEAR","VALUE"
"REHAB_12","MALE","PRT","1997","419.99"
"REHAB_12","ALL","PRT","1998","357.71"
"REHAB_12","FEMALE","PRT","1998","298.30"
"REHAB_12","MALE","PRT","1998","421.15"
"REHAB_12","ALL","PRT","1999","358.26"
"REHAB_12","FEMALE","PRT","1999","298.77"
"REHAB_12","MALE","PRT","1999","421.75"
"REHAB_12","ALL","PRT","2000","358.96"
"REHAB_12","FEMALE","PRT","2000","299.52"
"REHAB_12","MALE","PRT","2000","422.40"
"REHAB_12","ALL","PRT","2001","359.06"
"REHAB_12","FEMALE","PRT","2001","299.54"
"REHAB_12","MALE","PRT","2001","422.61"
"REHAB_12","ALL","PRT","2002","359.54"
"REHAB_12","FEMALE","PRT","2002","299.65"
"REHAB_12","MALE","PRT","2002","423.54"
"REHAB_12","ALL","PRT","2003","359.54"
"REHAB_12","FEMALE","PRT","2003","299.68"
"REHAB_12","MALE","PRT","2003","423.58"
"REHAB_12","ALL","PRT","2004","359.81"
"REHAB_12","FEMALE","PRT","2004","300.32"
"REHAB_12","MALE","PRT","2004","423.57"
"REHAB_12","ALL","PRT","2005","359.44"
"REHAB_12","FEMALE","PRT","2005","300.09"
"REHAB_12","MALE","PRT","2005","423.17"
"REHAB_12","ALL","PRT","2006","359.47"
"REHAB_12","FEMALE","PRT","2006","300.64"
"REHAB_12","MALE","PRT","2006","422.78"
"REHAB_12","ALL","PRT","2007","359.41"
"REHAB_12","FEMALE","PRT","2007","300.79"
"REHAB_12","MALE","PRT","2007","422.65"
"REHAB_12","ALL","PRT","2008","359.42"
"REHAB_12","FEMALE","PRT","2008","301.64"
"REHAB_12","MALE","PRT","2008","421.90"
"REHAB_12","ALL","PRT","2009","359.49"
"REHAB_12","FEMALE","PRT","2009","302.09"
"REHAB_12","MALE","PRT","2009","421.71"
"REHAB_12","ALL","PRT","2010","359.57"
"REHAB_12","FEMALE","PRT","2010","302.43"
"REHAB_12","MALE","PRT","2010","421.66"
"REHAB_12","ALL","PRT","2011","359.29"
"REHAB_12","FEMALE","PRT","2011","302.43"
"REHAB_12","MALE","PRT","2011","421.22"
"REHAB_12","ALL","PRT","2012","359.62"
"REHAB_12","FEMALE","PRT","2012","303.50"
"REHAB_12","MALE","PRT","2012","420.87"
"REHAB_12","ALL","PRT","2013","359.86"
"REHAB_12","FEMALE","PRT","2013","303.90"
"REHAB_12","MALE","PRT","2013","421.07"
"REHAB_12","ALL","PRT","2014","359.98"
"REHAB_12","FEMALE","PRT","2014","304.34"
"REHAB_12","MALE","PRT","2014","420.95"
"REHAB_12","ALL","PRT","2015","359.77"
"REHAB_12","FEMALE","PRT","2015","304.34"
"REHAB_12","MALE","PRT","2015","420.61"
"REHAB_12","ALL","PRT","2016","359.78"
"REHAB_12","FEMALE","PRT","2016","304.71"
"REHAB_12","MALE","PRT","2016","420.32"
"REHAB_12","ALL","PRT","2017","359.83"
"REHAB_12","FEMALE","PRT","2017","304.94"
"REHAB_12","MALE","PRT","2017","420.26"
"REHAB_12","ALL","PRT","2018","359.49"
"REHAB_12","FEMALE","PRT","2018","304.62"
"REHAB_12","MALE","PRT","2018","419.95"
"REHAB_12","ALL","PRT","2019","358.98"
"REHAB_12","FEMALE","PRT","2019","303.78"
"REHAB_12","MALE","PRT","2019","419.88"
"REHAB_12","ALL","ROU","1990","324.10"
"REHAB_12","FEMALE","ROU","1990","284.70"
"REHAB_12","MALE","ROU","1990","364.68"
"REHAB_12","ALL","ROU","1991","324.61"
"REHAB_12","FEMALE","ROU","1991","286.10"
"REHAB_12","MALE","ROU","1991","364.30"
"REHAB_12","ALL","ROU","1992","325.38"
"REHAB_12","FEMALE","ROU","1992","287.07"
"REHAB_12","MALE","ROU","1992","364.91"
"REHAB_12","ALL","ROU","1993","327.10"
"REHAB_12","FEMALE","ROU","1993","289.19"
"REHAB_12","MALE","ROU","1993","366.26"
"REHAB_12","ALL","ROU","1994","328.55"
"REHAB_12","FEMALE","ROU","1994","290.73"
"REHAB_12","MALE","ROU","1994","367.68"
"REHAB_12","ALL","ROU","1995","329.59"
"REHAB_12","FEMALE","ROU","1995","291.69"
"REHAB_12","MALE","ROU","1995","368.88"
"REHAB_12","ALL","ROU","1996","330.87"
"REHAB_12","FEMALE","ROU","1996","292.78"
"REHAB_12","MALE","ROU","1996","370.43"
"REHAB_12","ALL","ROU","1997","332.27"
"REHAB_12","FEMALE","ROU","1997","294.34"
"REHAB_12","MALE","ROU","1997","371.75"
"REHAB_12","ALL","ROU","1998","333.98"
"REHAB_12","FEMALE","ROU","1998","295.72"
"REHAB_12","MALE","ROU","1998","373.90"
"REHAB_12","ALL","ROU","1999","335.50"
"REHAB_12","FEMALE","ROU","1999","297.15"
"REHAB_12","MALE","ROU","1999","375.58"
"REHAB_12","ALL","ROU","2000","336.95"
"REHAB_12","FEMALE","ROU","2000","298.67"
"REHAB_12","MALE","ROU","2000","376.99"
"REHAB_12","ALL","ROU","2001","338.45"
"REHAB_12","FEMALE","ROU","2001","299.85"
"REHAB_12","MALE","ROU","2001","378.86"
"REHAB_12","ALL","ROU","2002","339.54"
"REHAB_12","FEMALE","ROU","2002","300.53"
"REHAB_12","MALE","ROU","2002","380.44"
"REHAB_12","ALL","ROU","2003","340.04"
"REHAB_12","FEMALE","ROU","2003","300.63"
"REHAB_12","MALE","ROU","2003","381.39"
"REHAB_12","ALL","ROU","2004","340.83"
"REHAB_12","FEMALE","ROU","2004","300.98"
"REHAB_12","MALE","ROU","2004","382.67"
"REHAB_12","ALL","ROU","2005","341.45"
"REHAB_12","FEMALE","ROU","2005","301.49"
"REHAB_12","MALE","ROU","2005","383.43"
"REHAB_12","ALL","ROU","2006","342.06"
"REHAB_12","FEMALE","ROU","2006","301.68"
"REHAB_12","MALE","ROU","2006","384.47"
"REHAB_12","ALL","ROU","2007","342.66"
"REHAB_12","FEMALE","ROU","2007","302.49"
"REHAB_12","MALE","ROU","2007","384.86"
"REHAB_12","ALL","ROU","2008","342.36"
"REHAB_12","FEMALE","ROU","2008","301.82"
"REHAB_12","MALE","ROU","2008","384.94"
"REHAB_12","ALL","ROU","2009","342.52"
"REHAB_12","FEMALE","ROU","2009","301.62"
"REHAB_12","MALE","ROU","2009","385.51"
"REHAB_12","ALL","ROU","2010","342.78"
"REHAB_12","FEMALE","ROU","2010","301.90"
"REHAB_12","MALE","ROU","2010","385.76"
"REHAB_12","ALL","ROU","2011","342.89"
"REHAB_12","FEMALE","ROU","2011","301.71"
"REHAB_12","MALE","ROU","2011","386.20"
"REHAB_12","ALL","ROU","2012","343.14"
"REHAB_12","FEMALE","ROU","2012","301.82"
"REHAB_12","MALE","ROU","2012","386.61"
"REHAB_12","ALL","ROU","2013","343.56"
"REHAB_12","FEMALE","ROU","2013","301.82"
"REHAB_12","MALE","ROU","2013","387.48"
"REHAB_12","ALL","ROU","2014","343.33"
"REHAB_12","FEMALE","ROU","2014","301.70"
"REHAB_12","MALE","ROU","2014","387.16"
"REHAB_12","ALL","ROU","2015","343.23"
"REHAB_12","FEMALE","ROU","2015","301.18"
"REHAB_12","MALE","ROU","2015","387.54"
"REHAB_12","ALL","ROU","2016","342.61"
"REHAB_12","FEMALE","ROU","2016","300.40"
"REHAB_12","MALE","ROU","2016","387.13"
"REHAB_12","ALL","ROU","2017","341.79"
"REHAB_12","FEMALE","ROU","2017","299.05"
"REHAB_12","MALE","ROU","2017","386.87"
"REHAB_12","ALL","ROU","2018","341.13"
"REHAB_12","FEMALE","ROU","2018","298.16"
"REHAB_12","MALE","ROU","2018","386.46"
"REHAB_12","ALL","ROU","2019","340.28"
"REHAB_12","FEMALE","ROU","2019","297.52"
"REHAB_12","MALE","ROU","2019","385.40"
"REHAB_12","ALL","RUS","1990","336.30"
"REHAB_12","FEMALE","RUS","1990","297.05"
"REHAB_12","MALE","RUS","1990","380.87"
"REHAB_12","ALL","RUS","1991","336.54"
"REHAB_12","FEMALE","RUS","1991","297.46"
"REHAB_12","MALE","RUS","1991","380.86"
"REHAB_12","ALL","RUS","1992","336.73"
"REHAB_12","FEMALE","RUS","1992","297.85"
"REHAB_12","MALE","RUS","1992","380.79"
"REHAB_12","ALL","RUS","1993","337.17"
"REHAB_12","FEMALE","RUS","1993","298.52"
"REHAB_12","MALE","RUS","1993","380.99"
"REHAB_12","ALL","RUS","1994","337.79"
"REHAB_12","FEMALE","RUS","1994","299.30"
"REHAB_12","MALE","RUS","1994","381.48"
"REHAB_12","ALL","RUS","1995","338.68"
"REHAB_12","FEMALE","RUS","1995","300.33"
"REHAB_12","MALE","RUS","1995","382.27"
"REHAB_12","ALL","RUS","1996","339.77"
"REHAB_12","FEMALE","RUS","1996","301.49"
"REHAB_12","MALE","RUS","1996","383.35"
"REHAB_12","ALL","RUS","1997","340.68"
"REHAB_12","FEMALE","RUS","1997","302.31"
"REHAB_12","MALE","RUS","1997","384.38"
"REHAB_12","ALL","RUS","1998","341.86"
"REHAB_12","FEMALE","RUS","1998","303.36"
"REHAB_12","MALE","RUS","1998","385.69"
"REHAB_12","ALL","RUS","1999","342.80"
"REHAB_12","FEMALE","RUS","1999","304.17"
"REHAB_12","MALE","RUS","1999","386.80"
"REHAB_12","ALL","RUS","2000","343.73"
"REHAB_12","FEMALE","RUS","2000","305.09"
"REHAB_12","MALE","RUS","2000","387.77"
"REHAB_12","ALL","RUS","2001","344.38"
"REHAB_12","FEMALE","RUS","2001","305.79"
"REHAB_12","MALE","RUS","2001","388.42"
"REHAB_12","ALL","RUS","2002","344.79"
"REHAB_12","FEMALE","RUS","2002","306.19"
"REHAB_12","MALE","RUS","2002","388.91"
"REHAB_12","ALL","RUS","2003","345.29"
"REHAB_12","FEMALE","RUS","2003","306.79"
"REHAB_12","MALE","RUS","2003","389.37"
"REHAB_12","ALL","RUS","2004","345.83"
"REHAB_12","FEMALE","RUS","2004","307.33"
"REHAB_12","MALE","RUS","2004","389.99"
"REHAB_12","ALL","RUS","2005","346.23"
"REHAB_12","FEMALE","RUS","2005","307.77"
"REHAB_12","MALE","RUS","2005","390.46"
"REHAB_12","ALL","RUS","2006","346.62"
"REHAB_12","FEMALE","RUS","2006","308.19"
"REHAB_12","MALE","RUS","2006","390.90"
"REHAB_12","ALL","RUS","2007","346.67"
"REHAB_12","FEMALE","RUS","2007","308.24"
"REHAB_12","MALE","RUS","2007","390.99"
"REHAB_12","ALL","RUS","2008","346.86"
"REHAB_12","FEMALE","RUS","2008","308.45"
"REHAB_12","MALE","RUS","2008","391.22"
"REHAB_12","ALL","RUS","2009","346.97"
"REHAB_12","FEMALE","RUS","2009","308.56"
"REHAB_12","MALE","RUS","2009","391.36"
"REHAB_12","ALL","RUS","2010","347.13"
"REHAB_12","FEMALE","RUS","2010","308.64"
"REHAB_12","MALE","RUS","2010","391.62"
"REHAB_12","ALL","RUS","2011","347.82"
"REHAB_12","FEMALE","RUS","2011","309.15"
"REHAB_12","MALE","RUS","2011","392.53"
"REHAB_12","ALL","RUS","2012","348.90"
"REHAB_12","FEMALE","RUS","2012","310.03"
"REHAB_12","MALE","RUS","2012","393.82"
"REHAB_12","ALL","RUS","2013","350.17"
"REHAB_12","FEMALE","RUS","2013","311.07"
"REHAB_12","MALE","RUS","2013","395.34"
"REHAB_12","ALL","RUS","2014","351.11"
"REHAB_12","FEMALE","RUS","2014","311.82"
"REHAB_12","MALE","RUS","2014","396.47"
"REHAB_12","ALL","RUS","2015","351.30"
"REHAB_12","FEMALE","RUS","2015","311.91"
"REHAB_12","MALE","RUS","2015","396.74"
"REHAB_12","ALL","RUS","2016","350.83"
"REHAB_12","FEMALE","RUS","2016","310.84"
"REHAB_12","MALE","RUS","2016","396.91"
"REHAB_12","ALL","RUS","2017","349.80"
"REHAB_12","FEMALE","RUS","2017","309.20"
"REHAB_12","MALE","RUS","2017","396.51"
"REHAB_12","ALL","RUS","2018","348.75"
"REHAB_12","FEMALE","RUS","2018","308.46"
"REHAB_12","MALE","RUS","2018","395.05"
"REHAB_12","ALL","RUS","2019","347.62"
"REHAB_12","FEMALE","RUS","2019","308.17"
"REHAB_12","MALE","RUS","2019","392.89"
"REHAB_12","ALL","SRB","2006","351.02"
"REHAB_12","FEMALE","SRB","2006","308.23"
"REHAB_12","MALE","SRB","2006","395.58"
"REHAB_12","ALL","SRB","2007","349.82"
"REHAB_12","FEMALE","SRB","2007","307.41"
"REHAB_12","MALE","SRB","2007","393.96"
"REHAB_12","ALL","SRB","2008","348.74"
"REHAB_12","FEMALE","SRB","2008","306.47"
"REHAB_12","MALE","SRB","2008","392.72"
"REHAB_12","ALL","SRB","2009","347.77"
"REHAB_12","FEMALE","SRB","2009","305.60"
"REHAB_12","MALE","SRB","2009","391.58"
"REHAB_12","ALL","SRB","2010","347.08"
"REHAB_12","FEMALE","SRB","2010","304.70"
"REHAB_12","MALE","SRB","2010","391.00"
"REHAB_12","ALL","SRB","2011","346.23"
"REHAB_12","FEMALE","SRB","2011","303.71"
"REHAB_12","MALE","SRB","2011","390.16"
"REHAB_12","ALL","SRB","2012","345.67"
"REHAB_12","FEMALE","SRB","2012","302.97"
"REHAB_12","MALE","SRB","2012","389.63"
"REHAB_12","ALL","SRB","2013","344.96"
"REHAB_12","FEMALE","SRB","2013","302.24"
"REHAB_12","MALE","SRB","2013","388.86"
"REHAB_12","ALL","SRB","2014","344.24"
"REHAB_12","FEMALE","SRB","2014","301.28"
"REHAB_12","MALE","SRB","2014","388.33"
"REHAB_12","ALL","SRB","2015","343.98"
"REHAB_12","FEMALE","SRB","2015","300.93"
"REHAB_12","MALE","SRB","2015","388.06"
"REHAB_12","ALL","SRB","2016","342.79"
"REHAB_12","FEMALE","SRB","2016","299.51"
"REHAB_12","MALE","SRB","2016","387.01"
"REHAB_12","ALL","SRB","2017","342.12"
"REHAB_12","FEMALE","SRB","2017","298.44"
"REHAB_12","MALE","SRB","2017","386.67"
"REHAB_12","ALL","SRB","2018","341.15"
"REHAB_12","FEMALE","SRB","2018","297.28"
"REHAB_12","MALE","SRB","2018","385.81"
"REHAB_12","ALL","SRB","2019","340.61"
"REHAB_12","FEMALE","SRB","2019","296.37"
"REHAB_12","MALE","SRB","2019","385.57"
"REHAB_12","ALL","SVK","1990","321.22"
"REHAB_12","FEMALE","SVK","1990","278.49"
"REHAB_12","MALE","SVK","1990","366.00"
"REHAB_12","ALL","SVK","1991","322.21"
"REHAB_12","FEMALE","SVK","1991","280.01"
"REHAB_12","MALE","SVK","1991","366.50"
"REHAB_12","ALL","SVK","1992","323.11"
"REHAB_12","FEMALE","SVK","1992","281.38"
"REHAB_12","MALE","SVK","1992","366.97"
"REHAB_12","ALL","SVK","1993","324.18"
"REHAB_12","FEMALE","SVK","1993","282.60"
"REHAB_12","MALE","SVK","1993","367.95"
"REHAB_12","ALL","SVK","1994","325.21"
"REHAB_12","FEMALE","SVK","1994","283.66"
"REHAB_12","MALE","SVK","1994","369.01"
"REHAB_12","ALL","SVK","1995","326.77"
"REHAB_12","FEMALE","SVK","1995","285.24"
"REHAB_12","MALE","SVK","1995","370.59"
"REHAB_12","ALL","SVK","1996","328.37"
"REHAB_12","FEMALE","SVK","1996","286.87"
"REHAB_12","MALE","SVK","1996","372.19"
"REHAB_12","ALL","SVK","1997","329.75"
"REHAB_12","FEMALE","SVK","1997","288.03"
"REHAB_12","MALE","SVK","1997","373.83"
"REHAB_12","ALL","SVK","1998","331.34"
"REHAB_12","FEMALE","SVK","1998","289.24"
"REHAB_12","MALE","SVK","1998","375.84"
"REHAB_12","ALL","SVK","1999","332.60"
"REHAB_12","FEMALE","SVK","1999","290.21"
"REHAB_12","MALE","SVK","1999","377.44"
"REHAB_12","ALL","SVK","2000","334.20"
"REHAB_12","FEMALE","SVK","2000","291.98"
"REHAB_12","MALE","SVK","2000","378.89"
"REHAB_12","ALL","SVK","2001","335.40"
"REHAB_12","FEMALE","SVK","2001","292.65"
"REHAB_12","MALE","SVK","2001","380.68"
"REHAB_12","ALL","SVK","2002","336.83"
"REHAB_12","FEMALE","SVK","2002","293.85"
"REHAB_12","MALE","SVK","2002","382.38"
"REHAB_12","ALL","SVK","2003","337.66"
"REHAB_12","FEMALE","SVK","2003","294.26"
"REHAB_12","MALE","SVK","2003","383.65"
"REHAB_12","ALL","SVK","2004","339.34"
"REHAB_12","FEMALE","SVK","2004","296.14"
"REHAB_12","MALE","SVK","2004","385.12"
"REHAB_12","ALL","SVK","2005","339.89"
"REHAB_12","FEMALE","SVK","2005","296.53"
"REHAB_12","MALE","SVK","2005","385.82"
"REHAB_12","ALL","SVK","2006","341.23"
"REHAB_12","FEMALE","SVK","2006","297.67"
"REHAB_12","MALE","SVK","2006","387.37"
"REHAB_12","ALL","SVK","2007","342.59"
"REHAB_12","FEMALE","SVK","2007","298.68"
"REHAB_12","MALE","SVK","2007","389.07"
"REHAB_12","ALL","SVK","2008","343.81"
"REHAB_12","FEMALE","SVK","2008","300.08"
"REHAB_12","MALE","SVK","2008","390.08"
"REHAB_12","ALL","SVK","2009","345.32"
"REHAB_12","FEMALE","SVK","2009","301.23"
"REHAB_12","MALE","SVK","2009","391.93"
"REHAB_12","ALL","SVK","2010","345.90"
"REHAB_12","FEMALE","SVK","2010","301.69"
"REHAB_12","MALE","SVK","2010","392.61"
"REHAB_12","ALL","SVK","2011","346.66"
"REHAB_12","FEMALE","SVK","2011","302.41"
"REHAB_12","MALE","SVK","2011","393.39"
"REHAB_12","ALL","SVK","2012","347.54"
"REHAB_12","FEMALE","SVK","2012","302.76"
"REHAB_12","MALE","SVK","2012","394.79"
"REHAB_12","ALL","SVK","2013","348.58"
"REHAB_12","FEMALE","SVK","2013","303.30"
"REHAB_12","MALE","SVK","2013","396.32"
"REHAB_12","ALL","SVK","2014","349.34"
"REHAB_12","FEMALE","SVK","2014","304.10"
"REHAB_12","MALE","SVK","2014","396.99"
"REHAB_12","ALL","SVK","2015","349.47"
"REHAB_12","FEMALE","SVK","2015","304.04"
"REHAB_12","MALE","SVK","2015","397.28"
"REHAB_12","ALL","SVK","2016","349.86"
"REHAB_12","FEMALE","SVK","2016","304.42"
"REHAB_12","MALE","SVK","2016","397.65"
"REHAB_12","ALL","SVK","2017","350.31"
"REHAB_12","FEMALE","SVK","2017","304.63"
"REHAB_12","MALE","SVK","2017","398.29"
"REHAB_12","ALL","SVK","2018","349.56"
"REHAB_12","FEMALE","SVK","2018","303.97"
"REHAB_12","MALE","SVK","2018","397.41"
"REHAB_12","ALL","SVK","2019","348.84"
"REHAB_12","FEMALE","SVK","2019","302.84"
"REHAB_12","MALE","SVK","2019","397.07"
"REHAB_12","ALL","SVN","1990","337.97"
"REHAB_12","FEMALE","SVN","1990","294.97"
"REHAB_12","MALE","SVN","1990","383.51"
"REHAB_12","ALL","SVN","1991","341.11"
"REHAB_12","FEMALE","SVN","1991","298.98"
"REHAB_12","MALE","SVN","1991","385.71"
"REHAB_12","ALL","SVN","1992","344.11"
"REHAB_12","FEMALE","SVN","1992","302.87"
"REHAB_12","MALE","SVN","1992","387.73"
"REHAB_12","ALL","SVN","1993","346.59"
"REHAB_12","FEMALE","SVN","1993","306.40"
"REHAB_12","MALE","SVN","1993","389.07"
"REHAB_12","ALL","SVN","1994","348.99"
"REHAB_12","FEMALE","SVN","1994","309.30"
"REHAB_12","MALE","SVN","1994","390.92"
"REHAB_12","ALL","SVN","1995","350.25"
"REHAB_12","FEMALE","SVN","1995","310.72"
"REHAB_12","MALE","SVN","1995","391.98"
"REHAB_12","ALL","SVN","1996","351.61"
"REHAB_12","FEMALE","SVN","1996","312.02"
"REHAB_12","MALE","SVN","1996","393.37"
"REHAB_12","ALL","SVN","1997","352.65"
"REHAB_12","FEMALE","SVN","1997","312.78"
"REHAB_12","MALE","SVN","1997","394.66"
"REHAB_12","ALL","SVN","1998","353.88"
"REHAB_12","FEMALE","SVN","1998","313.36"
"REHAB_12","MALE","SVN","1998","396.53"
"REHAB_12","ALL","SVN","1999","355.21"
"REHAB_12","FEMALE","SVN","1999","314.27"
"REHAB_12","MALE","SVN","1999","398.25"
"REHAB_12","ALL","SVN","2000","356.41"
"REHAB_12","FEMALE","SVN","2000","315.18"
"REHAB_12","MALE","SVN","2000","399.68"
"REHAB_12","ALL","SVN","2001","358.03"
"REHAB_12","FEMALE","SVN","2001","316.88"
"REHAB_12","MALE","SVN","2001","401.16"
"REHAB_12","ALL","SVN","2002","361.27"
"REHAB_12","FEMALE","SVN","2002","320.57"
"REHAB_12","MALE","SVN","2002","403.87"
"REHAB_12","ALL","SVN","2003","364.50"
"REHAB_12","FEMALE","SVN","2003","323.43"
"REHAB_12","MALE","SVN","2003","407.40"
"REHAB_12","ALL","SVN","2004","366.93"
"REHAB_12","FEMALE","SVN","2004","325.92"
"REHAB_12","MALE","SVN","2004","409.69"
"REHAB_12","ALL","SVN","2005","368.61"
"REHAB_12","FEMALE","SVN","2005","327.43"
"REHAB_12","MALE","SVN","2005","411.45"
"REHAB_12","ALL","SVN","2006","369.20"
"REHAB_12","FEMALE","SVN","2006","328.50"
"REHAB_12","MALE","SVN","2006","411.44"
"REHAB_12","ALL","SVN","2007","369.16"
"REHAB_12","FEMALE","SVN","2007","328.24"
"REHAB_12","MALE","SVN","2007","411.52"
"REHAB_12","ALL","SVN","2008","368.57"
"REHAB_12","FEMALE","SVN","2008","327.80"
"REHAB_12","MALE","SVN","2008","410.67"
"REHAB_12","ALL","SVN","2009","367.54"
"REHAB_12","FEMALE","SVN","2009","326.62"
"REHAB_12","MALE","SVN","2009","409.68"
"REHAB_12","ALL","SVN","2010","366.96"
"REHAB_12","FEMALE","SVN","2010","326.30"
"REHAB_12","MALE","SVN","2010","408.74"
"REHAB_12","ALL","SVN","2011","366.92"
"REHAB_12","FEMALE","SVN","2011","324.83"
"REHAB_12","MALE","SVN","2011","410.09"
"REHAB_12","ALL","SVN","2012","365.92"
"REHAB_12","FEMALE","SVN","2012","322.67"
"REHAB_12","MALE","SVN","2012","410.18"
"REHAB_12","ALL","SVN","2013","364.85"
"REHAB_12","FEMALE","SVN","2013","320.89"
"REHAB_12","MALE","SVN","2013","409.77"
"REHAB_12","ALL","SVN","2014","363.26"
"REHAB_12","FEMALE","SVN","2014","318.45"
"REHAB_12","MALE","SVN","2014","408.98"
"REHAB_12","ALL","SVN","2015","362.59"
"REHAB_12","FEMALE","SVN","2015","317.09"
"REHAB_12","MALE","SVN","2015","408.97"
"REHAB_12","ALL","SVN","2016","361.39"
"REHAB_12","FEMALE","SVN","2016","315.87"
"REHAB_12","MALE","SVN","2016","407.75"
"REHAB_12","ALL","SVN","2017","359.53"
"REHAB_12","FEMALE","SVN","2017","313.94"
"REHAB_12","MALE","SVN","2017","405.92"
"REHAB_12","ALL","SVN","2018","358.21"
"REHAB_12","FEMALE","SVN","2018","312.31"
"REHAB_12","MALE","SVN","2018","404.89"
"REHAB_12","ALL","SVN","2019","356.54"
"REHAB_12","FEMALE","SVN","2019","310.22"
"REHAB_12","MALE","SVN","2019","403.62"
"REHAB_12","ALL","SWE","1990","388.19"
"REHAB_12","FEMALE","SWE","1990","307.80"
"REHAB_12","MALE","SWE","1990","470.68"
"REHAB_12","ALL","SWE","1991","388.46"
"REHAB_12","FEMALE","SWE","1991","308.48"
"REHAB_12","MALE","SWE","1991","470.50"
"REHAB_12","ALL","SWE","1992","388.66"
"REHAB_12","FEMALE","SWE","1992","308.75"
"REHAB_12","MALE","SWE","1992","470.59"
"REHAB_12","ALL","SWE","1993","388.72"
"REHAB_12","FEMALE","SWE","1993","309.00"
"REHAB_12","MALE","SWE","1993","470.44"
"REHAB_12","ALL","SWE","1994","389.08"
"REHAB_12","FEMALE","SWE","1994","309.26"
"REHAB_12","MALE","SWE","1994","470.88"
"REHAB_12","ALL","SWE","1995","389.66"
"REHAB_12","FEMALE","SWE","1995","309.89"
"REHAB_12","MALE","SWE","1995","471.40"
"REHAB_12","ALL","SWE","1996","389.73"
"REHAB_12","FEMALE","SWE","1996","309.85"
"REHAB_12","MALE","SWE","1996","471.57"
"REHAB_12","ALL","SWE","1997","390.34"
"REHAB_12","FEMALE","SWE","1997","310.38"
"REHAB_12","MALE","SWE","1997","472.25"
"REHAB_12","ALL","SWE","1998","391.02"
"REHAB_12","FEMALE","SWE","1998","311.15"
"REHAB_12","MALE","SWE","1998","472.82"
"REHAB_12","ALL","SWE","1999","391.35"
"REHAB_12","FEMALE","SWE","1999","311.28"
"REHAB_12","MALE","SWE","1999","473.32"
"REHAB_12","ALL","SWE","2000","391.79"
"REHAB_12","FEMALE","SWE","2000","311.58"
"REHAB_12","MALE","SWE","2000","473.84"
"REHAB_12","ALL","SWE","2001","392.09"
"REHAB_12","FEMALE","SWE","2001","312.15"
"REHAB_12","MALE","SWE","2001","473.79"
"REHAB_12","ALL","SWE","2002","392.51"
"REHAB_12","FEMALE","SWE","2002","312.48"
"REHAB_12","MALE","SWE","2002","474.20"
"REHAB_12","ALL","SWE","2003","392.29"
"REHAB_12","FEMALE","SWE","2003","312.22"
"REHAB_12","MALE","SWE","2003","473.93"
"REHAB_12","ALL","SWE","2004","391.99"
"REHAB_12","FEMALE","SWE","2004","312.20"
"REHAB_12","MALE","SWE","2004","473.24"
"REHAB_12","ALL","SWE","2005","392.07"
"REHAB_12","FEMALE","SWE","2005","312.15"
"REHAB_12","MALE","SWE","2005","473.36"
"REHAB_12","ALL","SWE","2006","391.89"
"REHAB_12","FEMALE","SWE","2006","312.14"
"REHAB_12","MALE","SWE","2006","472.89"
"REHAB_12","ALL","SWE","2007","391.50"
"REHAB_12","FEMALE","SWE","2007","312.09"
"REHAB_12","MALE","SWE","2007","472.02"
"REHAB_12","ALL","SWE","2008","390.81"
"REHAB_12","FEMALE","SWE","2008","311.50"
"REHAB_12","MALE","SWE","2008","471.09"
"REHAB_12","ALL","SWE","2009","390.31"
"REHAB_12","FEMALE","SWE","2009","311.03"
"REHAB_12","MALE","SWE","2009","470.42"
"REHAB_12","ALL","SWE","2010","389.93"
"REHAB_12","FEMALE","SWE","2010","310.76"
"REHAB_12","MALE","SWE","2010","469.80"
"REHAB_12","ALL","SWE","2011","389.36"
"REHAB_12","FEMALE","SWE","2011","310.25"
"REHAB_12","MALE","SWE","2011","469.00"
"REHAB_12","ALL","SWE","2012","388.96"
"REHAB_12","FEMALE","SWE","2012","309.76"
"REHAB_12","MALE","SWE","2012","468.54"
"REHAB_12","ALL","SWE","2013","388.53"
"REHAB_12","FEMALE","SWE","2013","309.20"
"REHAB_12","MALE","SWE","2013","468.10"
"REHAB_12","ALL","SWE","2014","388.04"
"REHAB_12","FEMALE","SWE","2014","308.56"
"REHAB_12","MALE","SWE","2014","467.56"
"REHAB_12","ALL","SWE","2015","387.67"
"REHAB_12","FEMALE","SWE","2015","308.01"
"REHAB_12","MALE","SWE","2015","467.20"
"REHAB_12","ALL","SWE","2016","385.35"
"REHAB_12","FEMALE","SWE","2016","304.95"
"REHAB_12","MALE","SWE","2016","465.45"
"REHAB_12","ALL","SWE","2017","383.04"
"REHAB_12","FEMALE","SWE","2017","301.74"
"REHAB_12","MALE","SWE","2017","463.85"
"REHAB_12","ALL","SWE","2018","382.98"
"REHAB_12","FEMALE","SWE","2018","300.23"
"REHAB_12","MALE","SWE","2018","465.06"
"REHAB_12","ALL","SWE","2019","384.10"
"REHAB_12","FEMALE","SWE","2019","299.24"
"REHAB_12","MALE","SWE","2019","468.14"
"REHAB_12","ALL","TJK","1990","292.15"
"REHAB_12","FEMALE","TJK","1990","243.81"
"REHAB_12","MALE","TJK","1990","340.99"
"REHAB_12","ALL","TJK","1991","294.91"
"REHAB_12","FEMALE","TJK","1991","246.07"
"REHAB_12","MALE","TJK","1991","344.20"
"REHAB_12","ALL","TJK","1992","298.03"
